"census_tract_code","year","arrests_B","arrests_W","arrests_total","state","county","ct_pop","ct_white","ct_black","pct_white","pct_black","arrest_pct_tot","arrest_pct_B","arrest_pct_W","pop_pct_tot","pop_pct_B","pop_pct_W","sir_tot","sir_B","sir_W","RE_tot","RE_B","RE_W"
12103,2017,0,0,0,37,129,4454,4276,87,0.960035923,0.019533004,100,100,100,0,0,0,0.1,0,0,-2.42662596702576,-1.71045064926147,-2.19757223129272
12103,2018,0,0,0,37,129,4463,4198,95,0.940622899,0.02128613,100,100,100,0,0,0,0.1,0,0,-0.527638852596283,-0.00725422706454992,-0.50407612323761
12104,2010,0,0,0,37,129,5067,4366,409,0.861653839,0.080718374,100,100,100,0,0,0,0.1,0,0,-1.64414262771606,-1.02365171909332,-1.45631504058838
12104,2011,0,0,0,37,129,5175,4558,182,0.880772947,0.035169082,100,100,100,0,0,0,0.1,0,0,-1.47032999992371,-1.81858372688293,-1.29787635803223
12104,2012,0,4,4,37,129,5273,4412,453,0.836715342,0.08590935,100,2.4390243902439,100,0.0758567066810794,0,0.0906597765236509,0.100000172728665,0,0.0414557593777267,1.48654055595398,-0.515046656131744,1.80523502826691
12104,2013,0,1,1,37,129,5349,4473,430,0.836231071,0.080388858,100,9.09090909090909,100,0.0186947336935185,0,0.0223558605888534,0.100000043804553,0,0.0102227473454187,-0.387774914503098,-1.06575965881348,-0.47844061255455
12104,2014,0,0,0,37,129,5606,4801,389,0.856403853,0.069389939,100,100,100,0,0,0,0.1,0,0,-0.151461586356163,-0.283105820417404,-0.106028787791729
12104,2015,0,0,0,37,129,5723,5173,375,0.903896558,0.065525074,100,100,100,0,0,0,0.1,0,0,1.02732110023499,1.06302571296692,0.900776565074921
12104,2016,0,4,4,37,129,6322,5710,381,0.903195191,0.060265739,100,2.4390243902439,100,0.0632701159424875,0,0.0700513125864696,0.100000207090958,0,0.0320395641433121,-0.181783244013786,-0.152538970112801,-0.0131421005353332
12104,2017,0,0,0,37,129,6625,6252,106,0.943698113,0.016,100,100,100,0,0,0,0.1,0,0,-0.0602684319019318,-1.39402091503143,0.013116167858243
12104,2018,0,2,2,37,129,6506,6171,107,0.948509069,0.016446357,100,4.76190476190476,100,0.0307403821029495,0,0.0324091328936494,0.10000010655914,0,0.0148239231002041,0.302887409925461,1.82302355766296,0.201045989990234
12105,2010,0,0,0,37,129,10558,9134,633,0.865125971,0.059954537,100,100,100,0,0,0,0.1,0,0,-0.907644093036652,-0.785083591938019,-0.696833968162537
12105,2011,0,15,15,37,129,11261,9929,648,0.881715656,0.057543735,100,0.662251655629139,100,0.133201907451315,0,0.151071094056863,0.100001383295204,0,0.0691188181577683,-1.35144865512848,-1.29104912281036,-1.21227216720581
12105,2012,0,3,3,37,129,11024,9964,541,0.903846154,0.049074746,100,3.2258064516129,100,0.0272131058317686,0,0.0301080880360494,0.10000027083645,0,0.0137752279466855,-2.58778595924377,-1.22153294086456,-2.39260745048523
12105,2013,0,3,3,37,129,11632,9868,1054,0.848349381,0.090612105,100,3.2258064516129,100,0.0257906998736256,0,0.0304009890455103,0.100000285773729,0,0.0139091769491395,-2.54564929008484,-1.02663588523865,-2.29324197769165
12105,2014,0,0,0,37,129,12169,10170,974,0.835730134,0.080039444,100,100,100,0,0,0,0.1,0,0,-2.54655408859253,-2.78544235229492,-2.24676847457886
12105,2015,2,8,10,37,129,12229,10224,1331,0.836045466,0.108839643,100,20.7920792079208,80.1980198019802,0.0817721663900042,0.150251671549846,0.0782464960240999,0.100001001469204,0.0132640377510821,0.0358002018825205,-0.408260017633438,-0.000248073134571314,-0.261331021785736
12105,2016,1,2,3,37,129,11838,9770,1291,0.825308329,0.109055584,100,35.4838709677419,67.741935483871,0.0253419045285983,0.0774533343660445,0.0204706195433005,0.100000290834715,0.00683736308385828,0.0093657536548261,-0.447567641735077,-0.0154175525531173,-0.309729486703873
12105,2017,1,4,5,37,129,11874,9594,1414,0.80798383,0.119083712,100,21.5686274509804,80.3921568627451,0.0421084545355016,0.0707163566933032,0.0416922900532619,0.100000486198599,0.00624297084328082,0.0190749691768224,-0.312063038349152,0.000526235671713948,-0.22732675075531
12105,2018,3,1,4,37,129,11309,10007,627,0.884870457,0.055442568,100,75.609756097561,26.8292682926829,0.035369746487342,0.478392600861107,0.00999290503742343,0.100000370451066,0.0422040614697323,0.00457202098789142,-1.68992900848389,-2.20285391807556,-1.4728239774704
12201,2010,1,0,1,37,129,2797,2797,0,1,0,100,100,9.09090909090909,0.0357513138607844,1000,0,0.100000022905465,10,0,-0.234135329723358,-0.0430899411439896,-0.087738886475563
12201,2011,0,0,0,37,129,2984,2965,19,0.993632708,0.006367292,100,100,100,0,0,0,0.1,0,0,0.605559587478638,0.233763962984085,0.861054301261902
12201,2012,0,0,0,37,129,2874,2798,20,0.973556019,0.006958942,100,100,100,0,0,0,0.1,0,0,1.26172971725464,1.08723151683807,0.787022650241852
12201,2013,0,0,0,37,129,2978,2909,10,0.976830087,0.003357958,100,100,100,0,0,0,0.1,0,0,-0.448562324047089,-0.105301693081856,-0.998680233955383
12201,2014,0,1,1,37,129,2952,2900,10,0.982384824,0.003387534,100,9.09090909090909,100,0.0338741912536838,0,0.0344815696010482,0.100000024174807,0,0.0157589682254584,0.896591424942017,0.946381390094757,0.683453738689423
12201,2015,1,1,2,37,129,2873,2834,0,0.986425339,0,100,52.3809523809524,52.3809523809524,0.0696112213288782,1000,0.0352845700575138,0.100000047055704,10,0.0161253813217978,-0.435399025678635,-0.975073575973511,-0.291947573423386
12201,2016,0,1,1,37,129,2719,2632,0,0.968002942,0,100,9.09090909090909,100,0.0367768747011879,0,0.0379924774894571,0.1000000222667,0,0.0173608190271551,0.718512892723083,0.746042788028717,0.602474808692932
12201,2017,0,0,0,37,129,2775,2705,0,0.974774775,0,100,100,100,0,0,0,0.1,0,0,2.24092650413513,2.95895099639893,2.04665088653564
12201,2018,0,1,1,37,129,2822,2718,0,0.963146704,0,100,9.09090909090909,100,0.0354346054356685,0,0.0367904050623597,0.100000023110198,0,0.0168124303997431,0.316298991441727,0.118381910026073,0.5164395570755
12202,2010,0,0,0,37,129,2868,2722,133,0.949093445,0.04637378,100,100,100,0,0,0,0.1,0,0,1.18152070045471,0.369835734367371,1.37065172195435
12202,2011,0,2,2,37,129,2713,2586,114,0.953188352,0.042019904,100,4.76190476190476,100,0.0737164129593454,0,0.0773365299099029,0.100000044435129,0,0.035338178368227,2.36055707931519,2.15871334075928,2.3718409538269
12202,2012,0,0,0,37,129,2881,2708,132,0.939951406,0.045817425,100,100,100,0,0,0,0.1,0,0,0.118626989424229,0.432853370904922,-0.318247050046921
12202,2013,0,0,0,37,129,2839,2653,131,0.934483973,0.046143008,100,100,100,0,0,0,0.1,0,0,-1.22474551200867,-0.731320858001709,-0.811806678771973
12202,2014,0,0,0,37,129,2936,2640,100,0.899182561,0.034059946,100,100,100,0,0,0,0.1,0,0,0.69717538356781,0.0364529006183147,-0.0355011858046055
12202,2015,0,1,1,37,129,3097,2755,132,0.889570552,0.042621892,100,9.09090909090909,100,0.0322882696716283,0,0.0362963231824616,0.100000025362255,0,0.016587011846837,1.32484436035156,0.69572389125824,1.25188541412354
12202,2016,0,1,1,37,129,3329,3090,0,0.928206669,0,100,9.09090909090909,100,0.0300381484485296,0,0.0323614122520307,0.100000027262172,0,0.0147914034633385,-1.36612749099731,-1.05797982215881,-1.07823991775513
12202,2017,0,0,0,37,129,3341,3088,6,0.924274169,0.00179587,100,100,100,0,0,0,0.1,0,0,0.961166679859161,0.887858688831329,0.700426995754242
12202,2018,0,0,0,37,129,3372,3167,7,0.939205219,0.002075919,100,100,100,0,0,0,0.1,0,0,-1.06577789783478,-0.413271516561508,-1.70855891704559
12203,2010,0,0,0,37,129,1660,1602,6,0.965060241,0.003614458,100,100,100,0,0,0,0.1,0,0,0.359195113182068,-0.332471013069153,0.161998972296715
12203,2011,0,0,0,37,129,1770,1652,13,0.933333333,0.007344633,100,100,100,0,0,0,0.1,0,0,0.209761098027229,0.58313512802124,-0.156855344772339
12203,2012,0,2,2,37,129,1916,1764,11,0.920668058,0.005741127,100,4.76190476190476,100,0.104378685872345,0,0.113372257808514,0.100000031381388,0,0.0517626696167057,-3.05215239524841,-2.90826296806335,-2.67005395889282
12203,2013,0,0,0,37,129,2001,1868,14,0.933533233,0.006996502,100,100,100,0,0,0,0.1,0,0,-2.63821363449097,-2.25855088233948,-2.41532754898071
12203,2014,0,0,0,37,129,2388,2116,10,0.886097152,0.004187605,100,100,100,0,0,0,0.1,0,0,1.20178353786469,2.68099045753479,1.11759376525879
12203,2015,2,0,2,37,129,2286,2238,10,0.979002625,0.004374453,100,100,4.76190476190476,0.0874852368662788,19.8019801980198,0,0.100000037441469,1.62323360180708,0,-0.662818014621735,0.674545049667358,-0.867098569869995
12203,2016,0,0,0,37,129,2335,2307,5,0.988008565,0.002141328,100,100,100,0,0,0,0.1,0,0,-1.90733551979065,-1.92000579833984,-1.65835571289062
12203,2017,0,0,0,37,129,2295,2284,0,0.995206972,0,100,100,100,0,0,0,0.1,0,0,0.544506132602692,-0.0608841888606548,0.506625950336456
12203,2018,1,0,1,37,129,2271,2256,0,0.99339498,0,100,100,9.09090909090909,0.0440315265730263,1000,0,0.100000018597895,10,0,-2.61565136909485,-1.95559251308441,-2.34527659416199
12300,2010,0,2,2,37,129,6150,5631,395,0.915609756,0.064227642,100,4.76190476190476,100,0.0325197964260744,0,0.035517039299604,0.10000010072836,0,0.0162443487332616,-1.29917168617249,-1.29201924800873,-1.15306866168976
12300,2011,0,3,3,37,129,6817,6359,346,0.932815021,0.050755464,100,3.2258064516129,100,0.044006982441214,0,0.0471764872387602,0.100000167479325,0,0.0215789669909646,0.544996738433838,0.780239105224609,0.530689001083374
12300,2012,1,0,1,37,129,6947,6540,288,0.94141356,0.041456744,100,100,9.09090909090909,0.0143944955449036,0.347101700798334,0,0.10000005689105,0.0305766204050891,0,-1.47839176654816,-0.83249443769455,-1.59535372257233
12300,2013,0,5,5,37,129,6991,6622,273,0.947217852,0.039050207,100,1.96078431372549,100,0.0715195033685686,0,0.0755047492487277,0.100000286256898,0,0.034537544370324,-0.475141197443008,-0.925912022590637,-0.327504366636276
12300,2014,1,1,2,37,129,7359,6716,582,0.912623998,0.079086832,100,52.3809523809524,52.3809523809524,0.0271772363468359,0.171791788352517,0.0148895936629889,0.100000120530082,0.0151541056700399,0.00681089428222102,0.657248318195343,-0.0329654440283775,0.814823031425476
12300,2015,0,3,3,37,129,7462,6924,450,0.927901367,0.060305548,100,3.2258064516129,100,0.0402031599683735,0,0.0433269305758149,0.100000183325616,0,0.0198192815898971,0.135433718562126,-0.144716039299965,0.1374651491642
12300,2016,1,2,3,37,129,7846,7343,379,0.9358909,0.048304869,100,35.4838709677419,67.741935483871,0.0382355565185251,0.263782643102084,0.0272364532690553,0.100000192759687,0.0232520752046117,0.0124593834525632,-0.531980812549591,-1.13499069213867,-0.467425912618637
12300,2017,0,2,2,37,129,8339,7595,610,0.910780669,0.073150258,100,4.76190476190476,100,0.0239834034847885,0,0.026332767178839,0.100000136581105,0,0.0120462335495816,0.457493990659714,-1.4382187128067,0.714504301548004
12300,2018,1,2,3,37,129,8823,7942,694,0.900147342,0.078658053,100,35.4838709677419,67.741935483871,0.0340016547471977,0.144071459443884,0.0251822565820123,0.100000216762518,0.012711595083488,0.0115202155072911,-1.23660695552826,-1.63940155506134,-0.958581507205963
980100,2010,0,0,0,37,129,0,0,0,0,0,100,100,100,0,0,0,0.1,0,0,-0.800046324729919,-0.931695222854614,-0.76360285282135
980100,2011,12,0,12,37,129,0,0,0,0,0,100,100,0.826446280991736,12000,12000,0,0.1,120,0,-2.25834584236145,-1.01289987564087,-2.03553509712219
980100,2012,0,2,2,37,129,0,0,0,0,0,100,4.76190476190476,100,2000,0,2000,0.1,0,20,-1.95117890834808,-1.24810576438904,-1.64990603923798
980100,2013,0,1,1,37,129,0,0,0,0,0,100,9.09090909090909,100,1000,0,1000,0.1,0,10,-2.10734534263611,-1.08425164222717,-2.51847887039185
980100,2014,0,1,1,37,129,0,0,0,0,0,100,9.09090909090909,100,1000,0,1000,0.1,0,10,0.696707427501678,0.000310550443828106,0.974758207798004
980100,2015,0,0,0,37,129,0,0,0,0,0,100,100,100,0,0,0,0.1,0,0,-0.489532887935638,-0.0242270324379206,-0.365051180124283
980100,2016,0,0,0,37,129,0,0,0,0,0,100,100,100,0,0,0,0.1,0,0,1.17963850498199,2.72960019111633,-0.171605512499809
980100,2017,0,0,0,37,129,0,0,0,0,0,100,100,100,0,0,0,0.1,0,0,-1.56295275688171,-1.72674179077148,-1.62658798694611
980100,2018,0,3,3,37,129,0,0,0,0,0,100,3.2258064516129,100,3000,0,3000,0.1,0,30,2.66346192359924,-0.0430899411439896,3.35963201522827
